# timestamp, x, y, z, qx, qy, qz, qw
290645322.66133064,99.9385509383575,0.28713764233640954,100.0614490616425,0.6543022396770598,-0.652425037078219,-0.27000927012195564,0.27078615953419205
291145572.78639317,99.941749288189,0.28846786501623417,100.058250711811,0.654302218482986,-0.652416392262139,-0.2700179200192835,0.2707984137035475
291645822.9114557,99.94496202489427,0.28972684133942544,100.05503797510573,0.6543019447364049,-0.6524079616346395,-0.2700267130139035,0.2708106182718838
292146073.0365182,99.94818835498678,0.2909142603621364,100.05181164501322,0.6543014185340902,-0.6523997472567076,-0.27003564693243143,0.2708227702196493
292646323.1615808,99.95142748161977,0.29202982881274964,100.04857251838023,0.6543006400354046,-0.6523917511352583,-0.2700447195668867,0.2708348665404303
293146573.2866433,99.9546786047889,0.2930732711665083,100.0453213952111,0.6542996094622331,-0.6523839752226475,-0.2700539286752571,0.2708469042417222
293646823.4117058,99.95794092152391,0.2940443297115002,100.04205907847609,0.6542983270988979,-0.6523764214162256,-0.2700632719820363,0.27085888034565025
294147073.5367684,99.96121362609298,0.29494276461424,100.03878637390702,0.6542967932920587,-0.6523690915578789,-0.2700727471788033,0.2708707918897323
294647323.6618309,99.96449591019564,0.2957683539771061,100.03550408980436,0.6542950084505987,-0.6523619874336111,-0.2700823519247773,0.27088263592759276
295147573.7868934,99.96778696316844,0.2965208938948084,100.03221303683156,0.6542929730454909,-0.6523551107731135,-0.27009208384741246,0.27089440952971666
295647823.91195595,99.97108597217995,0.2972001985033696,100.02891402782005,0.6542906876096553,-0.6523484632493741,-0.2701019405429697,0.2709061097841582
296148074.0370185,99.97439212243373,0.29780610002667984,100.02560787756627,0.6542881527377964,-0.6523420464782854,-0.2701119195771168,0.27091773379727224
296648324.162081,99.97770459737184,0.29833844881827876,100.02229540262816,0.654285369086224,-0.6523358620182653,-0.27012201848553613,0.27092927869444067
297148574.2871436,99.98102257887203,0.298797113397474,100.01897742112797,0.6542823373726654,-0.6523299113699086,-0.2701322347745197,0.27094074162077014
297648824.41220605,99.98434524745194,0.299181980482312,100.01565475254806,0.6542790583760554,-0.6523241959756377,-0.27014256592159047,0.2709521197418082
298149074.5372686,99.98767178247321,0.29949295501768364,100.01232821752679,0.6542755329363149,-0.6523187172193716,-0.2701530093761305,0.2709634102442523
298649324.66233116,99.99100136234247,0.29972996019853754,100.00899863765753,0.6542717619541121,-0.6523134764262142,-0.27016356256000407,0.27097461033664233
299149574.7873937,99.99433316471205,0.2998929374887619,100.00566683528795,0.654267746390616,-0.6523084748621581,-0.27017422286818665,0.27098571725004444
299649824.9124562,99.99766636668843,0.2999818466359829,100.00233363331157,0.6542634872672217,-0.652303713733792,-0.2701849876694234,0.2709967282387568
300150075.03751874,100.00100014503015,0.2999966656811995,99.99899985496985,0.6542589856652758,-0.6522991941880393,-0.27019585430686066,0.27100764058097127
300650325.16258126,100.0043336763533,0.29993739096439725,99.9956663236467,0.6542542427257781,-0.6522949173118997,-0.2702068200987069,0.2710184515794556
301150575.2876438,100.00766613733738,0.299804037125334,99.99233386266262,0.6542492596490672,-0.6522908841322074,-0.27021788233890137,0.2710291585622297
301650825.4127063,100.01099670492314,0.29959663710006296,99.98900329507686,0.6542440376945036,-0.6522870956154132,-0.2702290382977621,0.27103975888320936
302151075.53776884,100.01432455652201,0.2993152421125511,99.98567544347799,0.6542385781801211,-0.652283552667368,-0.2702402852226777,0.27105024992288124
302651325.66283137,100.0176488702132,0.29895992166241203,99.9823511297868,0.6542328824822828,-0.6522802561331352,-0.2702516203387642,0.2710606290889318
303151575.78789395,100.02096882495273,0.2985307635072195,99.97903117504727,0.6542269520353046,-0.6522772067968053,-0.2702630408495683,0.27107089381690797
303651825.9129565,100.02428360077096,0.29802787364136596,99.97571639922904,0.6542207883310822,-0.6522744053813376,-0.27027454393773653,0.27108104157083446
304152076.038019,100.02759237897729,0.29745137626971413,99.97240762102271,0.6542143929186918,-0.6522718525484088,-0.27028612676571534,0.27109106984384834
304652326.1630815,100.03089434236477,0.29680141377644315,99.96910565763523,0.6542077674039776,-0.6522695488982779,-0.27029778647645686,0.27110097615882545
305152576.28814405,100.03418867540653,0.2960781466908591,99.96581132459347,0.654200913449139,-0.6522674949696721,-0.2703095201941019,0.27111075806897633
305652826.4132066,100.0374745644625,0.29528175364673637,99.9625254355375,0.6541938327722854,-0.6522656912396796,-0.2703213250247055,0.27112041315846674
306153076.5382691,100.04075119797815,0.29441243133857375,99.95924880202185,0.6541865271469894,-0.6522641381236627,-0.27033319805693884,0.27112993904300686
306653326.6633316,100.0440177666834,0.2934703944734677,99.9559822333166,0.6541789984018299,-0.6522628359751869,-0.2703451363627992,0.27113933337043594
307153576.78839415,100.04727346379394,0.2924558757177649,99.95272653620606,0.6541712484199131,-0.6522617850859611,-0.27035713699833397,0.2711485938213065
307653826.91345674,100.0505174852129,0.2913691256388183,99.9494825147871,0.654163279138378,-0.6522609856857948,-0.27036919700437156,0.271157718109464
308154077.03851926,100.05374902972474,0.29021041264451,99.94625097027526,0.6541550925479068,-0.652260437942572,-0.2703813134072306,0.2711667039825954
308654327.1635818,100.05696729919558,0.28898002291633007,99.94303270080442,0.6541466906922063,-0.6522601419622388,-0.27039348321945833,0.2711755492227934
